"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
-0.0096667,0.0087181,-0.0011038,-0.0082429,0.0054721,-0.44822,-0.11094
0.29116,1.5431,-0.0011038,-0.073728,1.3842,0.25214,0.4547
0.40687,1.639,-0.0011038,-0.13921,0.89976,0.51153,0.72405
1.7143,-0.087181,-0.0011038,0.51564,1.8686,0.45965,0.96646
1.8647,-1.0462,0.31458,2.6766,-0.069052,-0.31853,0.5355
0.23331,-1.0462,1.2616,2.0873,-3.0873,-0.91513,-0.66311
-0.14851,-0.27898,1.4984,-0.53212,-0.62798,-0.059134,0.19881
-1.8494,-0.18308,-0.0011038,-1.7109,-0.14358,0.43371,-0.28602
-2.1502,-0.087181,-1.4217,-1.7763,-0.18084,0.48559,-1.1884
-0.43777,-0.087181,-1.2638,-0.72858,0.0054721,0.53747,-0.64965
-0.021237,-0.18308,-0.39571,-0.2047,0.0054721,0.14838,-0.21868
-0.0096667,-0.087181,0.15674,-0.2047,0.0054721,0.25214,-0.043605
-0.0096667,0.0087181,0.077818,-0.2047,0.0054721,-0.29259,-0.17828
-0.0096667,0.0087181,-0.080025,-0.073728,0.0054721,-0.81137,0.22575
0.46472,1.2554,-0.080025,-0.0082429,1.0115,-0.73355,0.56244
0.3953,1.1595,-0.080025,-0.0082429,0.89976,0.070562,0.32002
1.7375,0.20052,-0.0011038,0.84306,2.0176,0.79686,1.5994
1.9804,-0.75848,0.15674,1.8908,-0.03179,-0.31853,1.1819
-0.032807,-1.1421,0.55135,2.0218,-2.7892,-0.83731,-0.36683
0.17546,-0.37488,2.4455,0.58112,-0.77703,0.096501,0.38736
0.48786,-0.18308,2.7612,-1.1215,-0.18084,0.48559,0.4547
-0.20636,0.0087181,1.1827,-1.3834,-0.069052,0.27807,0.18534
-0.34521,0.10462,-0.94816,-1.187,-0.03179,0.2262,0.33349
0.036615,0.0087181,-2.3688,-0.66309,0.0054721,0.92655,0.52203
-0.32207,0.10462,-1.2638,-0.2047,0.079996,1.1081,0.010266
-2.1733,0.39232,-1.0271,-0.2047,0.079996,0.018683,-2.1041
-2.0345,-0.087181,-1.0271,-0.27018,-0.069052,-0.39634,-2.3196
0.18703,0.29642,-0.31679,-0.13921,0.60167,-0.26665,-0.097475
0.86968,0.96771,-0.0011038,-0.0082429,1.3469,-0.21477,0.85872
