"GI_mRNA","LHY_mRNA","Light*P","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
0.016194,1.9375,0,1.3141,2.8471,0.48823,0.24657,0.048005
0.016194,1.0665,0,1.4259,2.6836,0.53489,0.21102,0.16002
0.016194,0.7126,0,1.7335,2.7109,0.67489,0.24657,0.25603
0.016194,0.46762,0,1.37,2.1116,0.53489,0.4243,0.67207
0.016194,0.27707,0,0.97859,1.8119,0.30157,0.63757,0.80008
0.016194,0.24985,0,0.58715,1.0219,0.11492,1.5973,0.76808
0.016194,0.16819,0,0.36348,0.69504,0.11492,2.3082,0.32003
0.016194,0.14097,0,0.25164,0.5316,0.068253,2.4859,0.14401
0.016194,0.24985,0,0.11184,0.28643,0.068253,1.8461,0.12801
0.016194,0.95758,0,0.1398,0.17747,0.068253,1.4907,0.12801
0.16111,4.3873,2.9387,0.083879,0.6678,1.6082,1.1708,0.080008
0.43023,1.9375,0.85808,0.25164,1.8392,3.3814,0.70866,0.12801
0.49234,0.79426,0.2146,1.1463,3.1195,0.90821,0.49539,0.080008
0.63725,0.27707,0,2.4884,3.6098,0.25491,0.4243,0.17602
1.072,0.14097,0,3.6627,2.6836,0.20825,0.38875,0.36804
1.4446,0.11375,0,2.796,1.8119,0.11492,0.60202,1.3121
1.5688,0.086532,0.25454,2.8799,1.1037,0.3949,1.5618,1.8402
0.30602,0.086532,0.0010852,2.2368,0.69504,0.20825,2.3793,0.64007
0.057598,0.086532,5.6793e-07,0.95063,0.42263,0.11492,2.948,0.28803
0.016194,0.14097,4.5914e-10,0.36348,0.17747,0.068253,3.1613,0
0.016194,0.38596,7.0852e-07,0.1398,0.12299,0.068253,2.2016,0.048005
0.016194,0.73982,0.0021947,0.055919,0.068505,0.068253,1.3129,0.016002
0.30602,1.5564,3.0759,0.02796,0.095745,1.8415,0.92194,0.14401
0.18181,3.0535,2.8696,0,0.5316,1.7015,0.74421,0.22402
0.88568,1.1209,0.85838,0.50328,1.6485,3.8014,0.38875,0.30403
0.92708,0.30429,0,0.86675,2.8471,0.72155,0.28211,0.32003
1.9415,0.11375,0,1.9013,2.5746,0.58156,0.38875,1.4081
1.8794,0.086532,0,2.097,2.0571,0.16158,1.6684,1.6802
1.5067,0.086532,0,2.3766,1.1037,0.068253,3.1258,0.56006
0.90638,0.086532,0,2.796,0.69504,0.068253,3.8722,0.11201
0.59585,0.11375,0,1.9572,0.42263,0.068253,3.4812,0.16002
0.90638,0.11375,0,1.9013,0.20471,0.068253,2.0949,0.19202
1.0306,0.11375,0,1.1743,0.20471,0.068253,1.5262,0.36804
1.3618,0.14097,0,0.50328,0.12299,0.068253,1.6328,0.32003
1.1548,0.22263,0,0.25164,0.095745,0.068253,1.7395,0.40004
1.6931,0.24985,0,0.083879,0.068505,0.068253,1.5618,0.52805
0.24392,1.8286,3.1116,0.02796,0.20471,1.7948,1.0641,0.24002
1.4032,0.76704,0.85781,0.055919,0.85848,3.7547,0.67312,0.35204
1.1548,0.33151,0.33084,0.55919,2.0843,0.90821,0.60202,0.32003
0.32672,0.22263,0.00098353,1.0066,1.7847,0.34824,0.49539,0.38404
0.057598,0.19541,5.3021e-07,0.95063,1.3761,0.34824,0.53093,0.48005
0.016194,0.14097,2.1338e-10,0.53123,1.0219,0.16158,0.67312,1.0721
0.016194,0.11375,8.6597e-14,0.47532,0.61332,0.11492,2.2727,0.84809
0.016194,0.11375,0,0.25164,0.39539,0.11492,2.7348,0.16002
0.016194,0.16819,8.8374e-14,0.11184,0.15023,0.068253,2.2727,0.14401
0.016194,0.38596,2.6558e-10,0.055919,0.12299,0.068253,2.0238,0.064007
0.016194,1.2842,7.9609e-07,0.02796,0.095745,0.068253,1.7395,0.14401
0.016194,2.0464,0.0023855,0.055919,0.12299,0.11492,1.1708,0.048005
0.30602,3.5163,3.1474,0.02796,0.25919,2.2148,0.85084,0.19202
0.30602,2.1008,2.8004,0.11184,0.39539,1.7015,0.95748,0.22402
0.84427,0.95758,1.0726,0.11184,1.1309,2.5414,0.60202,0.35204
1.1134,0.35873,0.28604,0.75491,2.1388,1.3282,0.4243,0.38404
1.1962,0.22263,0.073321,1.4539,2.3022,0.76821,0.4243,0.70407
0.32672,0.11375,0.00097808,1.4819,1.6485,0.34824,0.74421,0.83209
0.057598,0.086532,5.2727e-07,1.1743,0.96745,0.16158,1.3129,0.70407
0.057598,0.086532,2.2057e-10,0.58715,0.58608,0.11492,1.9172,0.9601
0.016194,0.086532,7.8604e-14,0.30756,0.31367,0.068253,2.7703,0.56006
0.016194,0.086532,7.9936e-14,0.16776,0.15023,0.068253,3.5168,0.17602
0.016194,0.60372,2.4964e-10,0.055919,0.12299,0.068253,2.6992,0.064007
0.016194,2.2914,7.5628e-07,0.02796,0.12299,0.068253,1.9172,0.032003
0.016194,3.4074,0.002314,0.02796,0.55884,0.068253,1.4907,0
0.1197,3.8157,2.9686,0.083879,1.6212,1.7948,0.85084,0.064007
0.14041,4.1696,2.9042,0.02796,0.36815,1.3282,1.0286,0.14401
0.65795,1.9375,1.0011,0.22368,1.5123,4.548,0.74421,0.33603
0.38883,0.7126,0.2146,1.398,3.2012,1.4682,0.45984,0.11201
0.55444,0.24985,0.071509,2.8799,3.637,0.53489,0.45984,0.12801
1.0513,0.22263,0.32905,2.9358,3.1739,0.53489,0.31766,0.32003
0.1197,0.14097,0.0011472,2.7401,2.3022,0.30157,0.56648,0.83209
0.016194,0.086532,5.9925e-07,1.7894,1.7302,0.11492,1.5973,0.91209
0.016194,0.086532,2.3323e-10,1.3141,1.0492,0.068253,2.3793,0.70407
0.016194,0.086532,1.5543e-13,0.64307,0.58608,0.068253,2.6281,0.24002
0.016194,0.086532,2.4699e-10,0.39144,0.31367,0.068253,2.3793,0.16002
0.016194,0.14097,7.4832e-07,0.2796,0.25919,0.068253,1.9528,0.19202
0.016194,0.54928,0.0022901,0.16776,0.20471,0.068253,1.8461,0.12801
0.34743,1.8286,2.897,0.083879,0.23195,1.7948,1.3485,0.12801
0.14041,3.2985,2.835,0.02796,0.69504,1.0015,0.85084,0.14401
0.67866,1.747,1.0011,0.19572,2.275,3.4747,0.56648,0.17602
0.65795,0.65816,0.14306,1.37,3.3101,1.0482,0.31766,0.17602
1.1341,0.30429,0,2.6282,3.855,0.53489,0.13993,0.49605
2.0657,0.16819,0,3.2154,3.6915,0.34824,0.45984,1.3121
2.6039,0.14097,0,3.6348,2.6836,0.16158,1.6328,2.9443
1.6931,0.086532,0,3.6627,1.6485,0.068253,3.5879,1.7762
1.3411,0.086532,0,3.439,0.96745,0.068253,4.441,0.36804
0.65795,0.086532,0,2.8519,0.50436,0.068253,4.832,0.09601
0.72006,0.086532,0.18032,1.8733,0.31367,0.34824,3.5168,0.12801
0.16111,0.086532,0.00092205,1.0345,0.23195,0.20825,2.948,0.09601
0.036896,0.19541,0.0015989,0.44736,0.17747,0.068253,1.8461,0.032003
0.38883,0.65816,2.5036,0.19572,0.15023,1.0482,1.5973,0.25603
