"GI_mRNA","LHY_mRNA","Light*P","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
0.8049,2.1401,0,0.83566,2.1604,1.0694,0.20618,0.13334
0.65109,1.5527,0,2.8412,2.5877,0.8022,0.12805,0.12001
0.43961,2.1695,0,2.507,2.6732,0.89126,0.11503,0.12001
0.38193,2.1988,0.21307,2.3398,2.6091,0.98031,0.088989,0.14667
0.074315,1.2884,0.0010357,1.6713,2.5023,0.98031,0.075968,0.040002
0.074315,0.87722,5.0641e-07,3.844,2.6091,0.93578,0.088989,0.080004
0.055089,0.64226,4.1146e-10,2.507,2.6518,1.1139,0.11503,0.093338
0.035863,0.4073,6.7638e-07,2.507,2.0322,0.84673,0.11503,0.36002
0.035863,0.34856,0.0021899,2.0056,1.7758,0.40145,0.20618,0.54669
0.86257,0.58352,3.1087,1.6713,1.5407,1.7818,0.37546,0.98671
0.74722,0.67163,2.9037,0.83566,0.77146,1.9154,0.5187,1.3334
2.4775,2.845,1.1876,0.50139,0.8142,3.3848,0.68797,1.1067
1.2471,2.5807,0.13972,1.5042,1.4125,1.4256,0.4015,0.37335
0.93948,2.3457,0,1.6713,1.7116,1.0248,0.29733,0.22668
0.76644,2.4925,0,1.1699,1.8399,1.0248,0.20618,0.20001
0.82412,2.61,0,2.6741,2.2672,0.57956,0.18014,0.21334
0.63186,2.287,0,3.0084,2.4595,0.66862,0.14107,0.13334
0.78567,2.5807,0,1.1699,2.8228,0.93578,0.12805,0.080004
0.57419,2.5807,0,2.3398,2.951,0.98031,0.075968,0.12001
0.53573,2.3457,0,2.507,2.8228,0.75767,0.062946,0.06667
0.63186,2.1988,0,1.5042,2.7159,0.84673,0.036903,0.093338
0.8049,2.3457,0,2.6741,2.6518,1.1139,0.036903,0.12001
0.49728,1.9933,0,2.6741,3.0151,1.0694,0.062946,0.10667
0.78567,0.58352,3.005,2.0056,0.89967,1.9599,0.96142,1.6801
3.0928,2.5219,1.0472,1.5042,0.75009,4.4089,1.0396,2.1601
1.1317,2.1401,0.359,1.3371,1.3057,1.8263,0.83121,0.50669
0.24735,1.3178,0.001256,1.5042,1.9681,0.98031,0.70099,0.21334
0.055089,0.81848,6.4108e-07,1.3371,1.8612,1.3365,0.5838,0.14667
0.035863,0.55415,2.358e-10,0.66853,1.8185,1.0248,0.49265,0.17334
0.035863,0.4073,8.3489e-14,1.0028,1.6475,0.8022,0.38848,0.44002
0.035863,0.23108,0,0.66853,1.3057,0.3124,0.47963,0.88004
0.035863,0.20172,8.3045e-14,0.66853,0.9424,0.3124,0.66193,0.81337
0.035863,0.11361,2.5158e-10,0.50139,0.64325,0.3124,0.92236,1.2934
0.035863,0.084237,7.7745e-07,0.33426,0.40821,0.13429,1.5734,1.6134
0.035863,0.025497,0.0023297,0.16713,0.25863,0.17882,1.951,1.7601
0.68954,0.4073,2.7594,0.16713,0.19453,2.0935,2.0552,2.0934
0.59341,0.81848,2.7349,1.1699,1.2202,2.0044,0.9484,1.5467
2.6313,2.7862,0.97766,0.50139,1.327,3.6074,0.93538,1.0134
1.324,2.7569,0.13967,1.0028,1.7758,1.7373,0.60984,0.37335
0.9587,2.4044,0.14321,1.3371,1.8826,1.4256,0.4015,0.18668
0.18967,1.6408,0.0010042,2.507,2.0322,1.1139,0.3364,0.06667
0.055089,1.1122,4.904e-07,1.6713,2.4595,0.84673,0.24525,0.093338
0.035863,0.61289,2.0177e-10,3.6769,2.1817,0.75767,0.18014,0.32001
0.035863,0.31919,7.9492e-14,2.507,1.6262,0.44598,0.19316,0.72003
0.035863,0.26045,8.3045e-14,1.5042,1.0279,0.13429,0.34942,0.85337
0.035863,0.14298,2.5417e-10,1.1699,0.75009,0.13429,1.0786,1.0534
0.035863,0.11361,7.7745e-07,0.83566,0.60052,0.13429,1.2349,1.1601
0.035863,0.054867,0.0023297,0.50139,0.42957,0.089761,1.5604,0.94671
0.67031,0.43667,3.0388,0.16713,0.3441,1.4701,1.7297,1.9334
0.65109,0.73037,2.6674,1.8384,0.68599,2.2271,0.68797,1.4667
2.093,2.5513,0.97766,1.3371,0.75009,4.1418,0.80517,1.1601
1.5739,2.4044,0.13972,1.1699,1.327,1.4256,0.60984,0.53336
1.0741,2.2576,0,1.6713,1.5193,0.89126,0.5187,0.36002
0.59341,2.0814,0.14282,2.1727,1.9253,1.0694,0.32337,0.14667
0.11277,1.2884,0.0011204,2.3398,2.3099,1.0694,0.1541,0.12001
0.074315,0.81848,5.6897e-07,2.3398,2.5023,1.0694,0.16712,0.093338
0.035863,0.64226,2.2777e-10,2.0056,2.5023,1.0248,0.1541,0.21334
0.035863,0.34856,1.5676e-13,1.3371,1.9253,0.62409,0.18014,0.44002
0.035863,0.23108,2.4899e-10,1.5042,1.327,0.26787,0.3364,0.7067
0.035863,0.20172,7.619e-07,0.66853,0.98514,0.089761,0.63589,1.1601
0.035863,0.11361,0.0022831,1.0028,0.75009,0.089761,1.0656,1.2801
0.78567,0.61289,3.0388,0.83566,0.47231,1.7373,1.4042,2.1201
0.63186,0.67163,3.0725,0.50139,0.8783,1.6482,0.89632,1.7867
2.7852,1.9933,1.1173,0.33426,0.77146,4.2308,1.3781,1.9868
1.6701,2.3163,0.069858,1.6713,1.2843,1.6037,1.1437,0.7867
1.1125,1.8464,0,1.1699,1.6475,0.93578,0.98747,0.33335
0.76644,1.9639,0,1.5042,1.7971,1.1584,0.44057,0.24001
0.68954,2.287,0,1.5042,2.3313,1.0694,0.31035,0.22668
0.72799,2.4925,0,1.6713,2.6732,0.98031,0.20618,0.093338
0.65109,2.7862,0,2.507,2.7587,1.0694,0.1541,0.12001
0.59341,2.4044,0,3.0084,2.4809,0.84673,0.088989,0.06667
0.53573,2.1988,0.07044,3.1755,3.0151,0.84673,0.049925,0.12001
0.11277,1.1709,0.0011137,3.0084,3.0578,1.2475,0.062946,0.040002
0.035863,0.73037,0.0017013,3.3426,3.3142,1.0248,0.10201,0.13334
0.43961,1.1415,2.4799,2.6741,2.5236,2.8505,0.12805,0.44002
