"GI_mRNA","LHY_mRNA","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
1.665,1.3244,0.15149,0.50693,1.0125,-0.19523,-0.11278
1.3637,1.5009,-0.89673,0.60651,-0.22071,-0.19523,-0.82683
-1.2138,-0.016534,-0.19792,1.3367,-1.7622,-0.78147,-1.3319
-0.9293,-0.016534,0.3262,0.67289,-0.87584,-0.57932,-0.56559
-1.1636,-0.86346,0.6756,0.37416,-0.37486,-0.39738,-0.46109
-1.013,-1.2869,1.1997,0.34097,0.087584,-0.4176,-0.13019
-0.092447,-0.7576,-0.023212,-0.48883,-0.18218,-0.21544,0.35745
-0.025498,-0.33413,-1.0714,-0.68798,-0.60608,0.20908,0.77543
-0.025498,-0.22827,0.15149,-0.88713,-0.4134,0.93684,0.72318
-0.0087613,-0.19298,-0.19792,-1.0531,-0.18218,1.5433,0.47936
-0.0087613,-0.19298,-0.54732,-0.78755,-0.028027,0.87619,0.35745
0.57704,0.47751,-0.37262,-0.42244,1.2052,0.81554,0.87993
0.5603,0.5128,0.15149,0.44055,1.1666,-1.1049,0.42711
2.3344,1.1127,0.3262,0.042244,1.2822,-0.92298,1.1412
1.5645,1.0068,-0.19792,-0.22329,0.01051,0.59317,-0.583
-1.3477,-0.26356,-0.37262,0.93842,-1.8007,-0.51867,-2.8645
-0.71172,0.54809,-0.023212,1.5359,-0.76023,-0.63997,-0.96615
-0.66151,0.93626,0.3262,1.1044,0.16466,-0.80169,-0.40885
-0.66151,0.44222,1.3744,0.30778,0.2032,-0.6804,-0.2521
-0.24308,-0.51058,1.3744,0.67289,-0.45194,-0.39738,-0.0082817
-0.29329,-0.96933,-0.72203,0.90523,-0.028027,-0.21544,-0.025697
-0.025498,-0.58115,0.5009,0.87204,0.049047,-0.09415,0.14846
-0.41045,-0.82818,2.2479,0.2082,-0.4134,-0.013288,-0.025697
-0.69498,-0.93404,-0.19792,-0.42244,-0.25925,0.027142,-0.025697
0.29251,-0.26356,-1.4208,-1.0863,1.2822,0.087789,0.61869
0.79462,0.1952,-0.37262,-2.0156,2.5154,0.12822,0.77543
