"GI_mRNA","LHY_mRNA","Light*P","PRR5_NI_mRNA","PRR7_mRNA","PRR9_mRNA","TOC1_mRNA","Y_mRNA"
1.7844,1.7882,0,0,0.66772,0.67867,1.1675,1.1794
0.50387,0.45039,2.7174,0.41309,0.9202,1.2312,0.91251,0.88801
2.5286,1.8244,1.4051,0.20654,0.56673,5.1913,1.0625,1.6928
2.0959,2.0051,0.14056,0.41309,0.69297,1.8298,1.0925,1.0961
1.7844,1.6436,0,0.41309,1.0969,1.001,0.92751,0.94351
1.5768,1.752,0,1.2393,1.6271,0.95495,0.68751,0.65213
0.91919,1.8605,0.070256,3.3047,2.3593,0.9089,0.4325,0.3885
0.78075,1.2458,0.17863,2.6851,2.738,0.9089,0.3275,0.40238
0.20968,0.84812,0.0010662,1.4458,2.3088,1.1852,0.3125,0.18038
0.036632,0.45039,5.6607e-07,0.61963,1.8039,0.63262,0.3875,0.37463
0.036632,0.2696,4.6171e-10,0.41309,1.4251,0.40239,0.4775,0.69375
0.036632,0.16113,7.3521e-07,0.82618,0.97069,0.2182,0.76251,0.97126
0.036632,0.088816,0.0022734,0.61963,0.56673,0.12611,0.98751,1.2626
0.81536,0.5227,3.0571,0.41309,0.31425,1.968,1.5125,1.554
0.81536,0.34192,2.9552,0.41309,0.36475,1.7838,1.3475,1.9703
2.9439,2.4752,0.91363,0.20654,0.36475,3.2112,1.5425,2.331
1.4903,2.6198,0.28112,0.61963,0.69297,2.2903,1.1375,0.95738
0.84997,2.4752,0,1.0327,1.9554,1.4154,0.76251,0.24975
0.76344,2.0413,0,0.82618,2.4351,1.001,0.3875,0.26363
0.79805,1.5351,0,2.272,2.7633,0.72471,0.2825,0.24975
1.023,1.2097,0,2.4785,3.1167,0.58657,0.19249,0.47175
1.2134,1.1374,0,2.6851,2.6118,0.72471,0.23749,0.56888
1.9748,1.4628,0,1.8589,2.5108,0.72471,0.2975,0.56888
1.6287,1.6436,0,2.4785,2.3088,0.81681,0.3725,0.81863
1.248,1.1735,0,2.0654,2.2078,0.86285,0.4025,0.45788
1.8537,1.6436,0,1.6524,1.9301,0.54053,0.4325,0.45788
2.0959,1.7882,0,1.6524,1.7281,0.9089,0.5375,0.62438
0.67692,0.66733,2.7514,0.61963,0.49098,1.9219,1.2725,1.3043
2.7362,2.9091,1.0535,0.20654,0.41524,3.994,1.2875,1.6234
1.3172,2.439,0.28893,0.41309,1.0969,2.1982,0.86751,0.62438
0.2789,1.6797,0.0010159,1.8589,1.8544,1.3233,0.74751,0.1665
0.088547,1.1374,5.2919e-07,1.6524,2.1573,0.72471,0.5975,0.111
0.036632,0.81196,2.1791e-10,1.8589,2.2331,0.77076,0.5375,0.36075
0.036632,0.55886,7.9492e-14,1.4458,1.7534,0.35634,0.5975,0.73538
0.036632,0.41423,0,1.6524,1.3242,0.26425,0.65751,0.91576
0.036632,0.2696,8.2157e-14,1.4458,1.0464,0.2182,0.89751,0.99901
0.036632,0.23344,2.5571e-10,1.8589,0.69297,0.2182,1.5275,1.2626
0.036632,0.12497,7.7432e-07,0.61963,0.49098,0.17215,1.9325,1.6928
0.036632,0.088816,0.0023203,0.41309,0.3395,0.12611,2.3976,1.5818
0.67692,0.73965,2.9869,0,0.18801,1.6917,2.8626,1.8454
0.57309,0.81196,2.8533,0.41309,0.44049,1.6456,1.8575,1.8454
2.7016,2.8006,0.70254,0,0.3395,4.2243,1.6025,1.665
1.5422,2.7283,0.14051,0.61963,1.2484,1.968,1.2125,0.56888
0.9538,2.2944,0.072037,1.6524,1.8796,1.001,0.79251,0.333
0.24429,1.5713,0.0010595,2.4785,2.2331,0.9089,0.5375,0.13875
0.053937,0.95659,5.6737e-07,3.3047,2.4098,0.77076,0.4625,0.20813
0.036632,0.59502,2.2494e-10,2.8916,1.7786,0.58657,0.3275,0.37463
0.036632,0.41423,8.3933e-14,1.8589,1.3494,0.40239,0.4475,0.84638
0.036632,0.30576,8.4377e-14,0.82618,0.76871,0.12611,0.71751,0.97126
0.036632,0.23344,2.6092e-10,0.41309,0.59198,0.17215,1.0925,1.0823
0.036632,0.16113,7.8214e-07,0.41309,0.44049,0.31029,1.6625,1.0823
0.036632,0.12497,0.0023437,0.20654,0.289,0.17215,1.8875,1.3875
0.59039,0.81196,3.0571,0,0.21326,1.5075,2.2475,1.9564
0.67692,0.37807,2.7514,0.20654,0.3395,1.047,2.2625,2.0258
3.1861,2.439,0.98355,0.20654,0.289,3.8098,2.3075,2.7611
2.0613,3.5961,0.070279,0.20654,0.84445,1.8298,1.5575,0.97126
1.0922,3.2706,0,1.6524,1.6019,1.4615,1.0625,0.31913
0.59039,2.8368,0.035921,3.3047,2.2583,0.95495,0.5825,0.0555
0.10585,1.7882,0.0011026,3.0982,2.8895,0.77076,0.4325,0
0.036632,1.2097,5.724e-07,2.6851,2.6875,1.047,0.23749,0.097126
0.036632,0.88427,2.2096e-10,3.7178,2.4603,0.86285,0.19249,0.34688
0.036632,0.70349,1.5454e-13,2.0654,2.0816,0.77076,0.3575,0.37463
0.036632,0.5227,2.4005e-10,1.6524,1.6776,0.54053,0.3425,0.76313
0.036632,0.41423,7.4303e-07,1.4458,1.4251,0.12611,0.70251,1.1239
0.036632,0.19729,0.0022734,0.61963,0.97069,0.2182,1.1075,1.2349
0.625,0.88427,3.1626,0.20654,0.54148,1.8298,1.8425,2.0674
0.625,0.55886,2.7514,0,0.38999,1.968,1.4975,1.8593
2.3382,2.8368,0.77279,0,0.46574,3.5796,1.7675,1.9841
1.4556,2.6921,0.070279,0.20654,1.1222,1.7377,1.5725,0.84638
1.0749,3.126,0,0.82618,1.6776,1.2773,1.0475,0.41625
0.57309,3.0175,0,1.8589,2.3341,1.3694,0.62751,0.222
0.76344,2.7283,0,2.0654,2.9905,0.95495,0.3875,0.26363
0.65961,1.969,0,3.0982,3.0662,1.2312,0.3125,0.29138
0.88458,1.4628,0,2.4785,2.8895,0.9089,0.2825,0.30525
0.88458,2.2582,0,1.6524,2.94,0.77076,0.22249,0.18038
0.98841,1.5713,0.17716,3.0982,3.1167,0.9089,0.19249,0.36075
0.24429,1.0651,0.0010251,3.0982,2.6118,0.63262,0.14749,0.18038
0.071242,0.63117,0.0016881,2.8916,2.4351,0.95495,0.16249,0.36075
0.41734,0.66733,2.7057,2.4785,2.1068,2.4284,0.19249,0.80475
